Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","9313","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2024","2024","t","9879","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1961","1961","t","108000","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1962","1962","t","113500","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1963","1963","t","118500","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1964","1964","t","123500","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1965","1965","t","128000","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1966","1966","t","119938","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1967","1967","t","121500","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1968","1968","t","118804","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1969","1969","t","112345","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1970","1970","t","117500","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1971","1971","t","121861","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1972","1972","t","126000","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1973","1973","t","127800","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1974","1974","t","131417","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1975","1975","t","126175","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1976","1976","t","125700","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1977","1977","t","131600","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1978","1978","t","132900","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1979","1979","t","128843","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1980","1980","t","120163","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1981","1981","t","115000","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1982","1982","t","118000","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1983","1983","t","119439","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1984","1984","t","121211","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1985","1985","t","125104","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1986","1986","t","123348","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1987","1987","t","119000","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1988","1988","t","115000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1989","1989","t","107207","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1990","1990","t","113032","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1991","1991","t","114480","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1992","1992","t","114000","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1993","1993","t","99900","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1994","1994","t","105216","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1995","1995","t","106156","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1996","1996","t","104896","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1997","1997","t","105264","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1998","1998","t","105716","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","1999","1999","t","107166","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2000","2000","t","104025","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2001","2001","t","106149","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2002","2002","t","110761","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2003","2003","t","108384","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2004","2004","t","112030","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2005","2005","t","109445","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2006","2006","t","117541","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2007","2007","t","126358","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2008","2008","t","126052","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2009","2009","t","125569","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2010","2010","t","123218","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2011","2011","t","123997","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2012","2012","t","125093","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2013","2013","t","122900","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2014","2014","t","133514","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2015","2015","t","146034","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2016","2016","t","150322","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2017","2017","t","155649","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2018","2018","t","156980","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2019","2019","t","156394","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","02211","Raw milk of cattle","2020","2020","t","155495","A","Official figure",""
